出现时间(s),模式,字体大小,颜色,时间戳,弹幕池,用户ID,rowID,弹幕内容
134.21200,1,25,16777215,1668519193,0,707f528f,1744287617899347456,5,大风起兮云飞扬
214.70800,1,25,16777215,1668489073,0,afa1f39c,1744287617479917056,5,坐忘道！！！
1159.21900,1,25,16777215,1668486752,0,b1743fd7,1744287617270201856,5,这是曹老板吗
6233.74600,1,25,16777215,1668513333,0,dde73467,1744287617060486656,5,所以张麻子还真就是个假的 马匪 。马匪啊马匪！
448.26500,1,25,16777215,1668512828,0,dde73467,1744287616917880320,5,梁朝伟啊，拍过不少片子。《东邪西毒》，《暗花》，《英雄》，《无间道》。
47.51500,1,25,16777215,1668486905,0,dc67a0d9,1744287616859160064,5,城南旧事很好看
3234.53800,1,25,16777215,1668512484,0,2077fe0a,1744287616833994240,5,握草哈哈哈哈哈
1169.35300,1,25,16777215,1668486807,0,b1743fd7,1744287616783662593,5,光速下跪
1908.86900,1,25,15138834,1668507816,0,5d1b9e51,1744287616783662592,5,六子
1868.11900,1,25,16777215,1668507758,0,5d1b9e51,1744287616758496768,5,都是实力演员
5769.62600,1,25,16777215,1668506818,0,48208960,1744287616699776515,5,自爆身世
5230.92900,1,25,16777215,1668485137,0,11d82b20,1744287616699776513,5,君子可以欺之以方
2767.45200,1,25,15138834,1668508646,0,5d1b9e51,1744287616699776512,5,哈哈哈
4042.32800,1,25,16777215,1668502982,0,b91288b2,1744287616682999296,5,《绝》
307.12300,1,25,16777215,1668498310,0,cdb4b492,1744287616607501824,5,能听到自己回声好奇怪啊
3718.77300,1,25,16777215,1668488026,0,c9b46094,1744287616599113216,5,这个镜头，霸气外露！
7155.28600,1,25,16777215,1668483409,0,6911f042,1744287616565558784,5,666
4205.84500,1,25,16777215,1668500746,0,b7b4531f,1744287616540392960,5,不你来得正是时候
740.40900,5,25,15138834,1668487494,0,80fba741,1744287616532004352,5,算逑
7720.77800,1,25,16646914,1668474684,0,8251241d,1744287616523615745,5,从名场面插进来看的，一看停不下来
3051.43600,1,25,16777215,1668486342,0,be5ae3aa,1744287616523615744,5,这电影挺刺激啊
1966.44300,1,25,16777215,1668481060,0,b27d776c,1744287616464895490,5,这里看站位就知道立场了
1218.90900,1,25,16777215,1668487508,0,e705386b,1744287616464895489,5,诺克萨斯要你站起来
4577.68500,1,25,16777215,1668486545,0,96e69aab,1744287616464895488,5,哈哈哈
3152.57500,1,25,16777215,1668477458,0,9d0220eb,1744287616414563840,5,45度角行刑式射击
872.85900,5,25,15138834,1668480841,0,d12fe763,1744287616381009409,5,名场面预备
1740.98600,1,25,16777215,1668476014,0,4db75e7d,1744287616381009408,5,六子一一一一一一一一一一一一一一一一一一
1278.59700,5,25,16646914,1668478751,0,83fd6ce8,1744287616305511939,5,他还没来得及去留洋...
1876.34800,1,25,16777215,1668476169,0,4db75e7d,1744287616305511938,5,？不是，等一下，我正在躺着诶
7711.16200,1,25,16646914,1668474650,0,8251241d,1744287616305511937,5,这电影是神
7603.43900,1,25,16646914,1668474471,0,8251241d,1744287616297123328,5,“我家里还有个更好看的帽子”
7568.98300,1,25,16646914,1668474305,0,8251241d,1744287615642811904,5,前后呼应他真的。。。
7449.19800,1,25,16776960,1668473878,0,8251241d,1744287615592480256,5,好深的内涵
4804.74500,1,25,16777215,1668467807,0,8251241d,1744287615567314432,5,前后呼应啊
2187.75200,5,25,15138834,1668459961,0,ba591124,1744287615533760000,5,典
925.76400,1,25,16777215,1668469414,0,f97c96a3,1744287615466651136,5,研究生现状
7807.22200,1,25,16777215,1668450442,0,401d6764,1744287615458262528,5,这演技牛逼啊
7746.26800,1,25,16777215,1668450383,0,401d6764,1744287615382765059,5,还是没看懂
3242.34200,1,25,16777215,1668449510,0,bf239840,1744287615382765058,5,哈哈哈哈哈哈哈哈
3697.12600,1,25,16777215,1668448227,0,5359b4f4,1744287615382765057,5,说得真好
7772.53900,1,25,16777215,1668450408,0,401d6764,1744287615382765056,5,牛蛙牛蛙啊看了两遍还是没看懂
6663.00700,1,25,16777215,1668446447,0,72e0d760,1744287598899150336,5,假的
4124.88700,5,25,16707842,1668446034,0,7d3e202b,1744287598697823744,5,你是我的我是你的谁
3977.15500,1,25,15138834,1668443714,0,53f58980,1744287598278393344,5,（受）
3237.36300,1,25,16707842,1668444819,0,8311f2eb,1744287597850574336,5,学的挺快
3980.12200,1,25,15138834,1668443676,0,53f58980,1744287597640859136,5,（收）
2400.30800,5,25,16707842,1668444739,0,8979beb7,1744287597431143936,5,因为张麻子根本就没劫过黄四郎！
3236.90500,1,25,16707842,1668444814,0,8311f2eb,1744287597221428736,5,哈哈啊哈哈
2237.17500,1,25,16777215,1668442754,0,17ca8324,1744287597011713536,5,我倒是有个好倒是
7355.66700,1,25,16777215,1668441732,0,9cc39514,1744287596801998336,5,没有你，对我很重要
2321.34500,5,25,16777215,1668444420,0,fbe559d7,1744287596592283136,5,三条腿，人口，烟土，军火
183.48700,1,25,16777215,1668440952,0,94dd7d9d,1744287596382567936,5,这个火车
5728.88600,5,25,16776960,1668440760,0,cdd67a8d,1744287596172852736,5,因为他不是东西
5772.35100,5,25,16776960,1668440664,0,cdd67a8d,1744287595971526144,5,全是感情，没有技巧
3984.14700,1,25,15138834,1668443760,0,53f58980,1744287595761810944,5,（手艺人）
5290.42200,1,25,16777215,1668440932,0,a2ddc259,1744287595543707136,5,这演技真出戏
4639.08500,1,25,16777215,1668440645,0,2c3480e6,1744287595333991936,5,天才
4263.96400,1,25,16777215,1668439865,0,a2ddc259,1744287595132665344,5,就你演技最差
4924.61900,1,25,16777215,1668439369,0,9cc39514,1744287594922950144,5,卧槽二哥是同志啊
5360.18400,1,25,8700107,1668437437,0,1ec3c362,1744287594704846336,5,往往坏蛋就在这栽跟头
5535.70400,1,25,8700107,1668437658,0,1ec3c362,1744287594293804544,5,哈哈哈
5351.72500,1,25,8700107,1668437402,0,1ec3c362,1744287593874374144,5,这笑容哈哈哈
413.02000,5,25,16707842,1668442985,0,7d3e202b,1744287593664658944,5,再多一点看一眼就会爆炸（bushi
3494.39900,1,25,16777215,1668439888,0,64eb0f4d,1744287593454943744,5,我每天下班看，看了两天，条才过半。。。。。
7656.28700,1,25,16777215,1668437513,0,396e0761,1744287593245228544,5,过分解读，才说明引起思考
3462.73100,1,25,16777215,1668436722,0,1b76058b,1744287593043901952,5,白色西装就露这一面？
5133.64400,1,25,8700107,1668437147,0,1ec3c362,1744287592825798144,5,哈哈哈
6424.12200,1,25,16777215,1668437733,0,e907a2c2,1744287592616082944,5,好震撼
1387.59600,1,25,16777215,1668440224,0,a936e9c4,1744287592406367744,5,用点子智慧！
5092.81100,1,25,8700107,1668437094,0,1ec3c362,1744287591777222144,5,一颗已经炸了
4850.96100,1,25,8700107,1668436795,0,1ec3c362,1744287591567506944,5,哈哈
5075.45500,1,25,16777215,1668439514,0,9cc39514,1744287591357791744,5,私者一时，公者千古
4839.63000,1,25,8700107,1668436649,0,1ec3c362,1744287591156465152,5,哈哈哈
4520.15100,1,25,8700107,1668436264,0,1ec3c362,1744287590938361344,5,笑死，玩：谁是卧底
4077.85200,1,25,8700107,1668435657,0,1ec3c362,1744287590728646144,5,哈哈哈
4768.08900,1,25,8700107,1668436559,0,1ec3c362,1744287590309215744,5,牛皮！
5432.43400,1,25,8700107,1668437556,0,1ec3c362,1744287590225329666,5,“一模一样”
5154.73000,1,25,16777215,1668435243,0,16c61b9c,1744287590225329665,5,胡麻子
4257.96100,1,25,8700107,1668435905,0,1ec3c362,1744287590225329664,5,什么鬼理论，直接推翻黄鼠狼的话
4589.58900,1,25,8700107,1668436347,0,1ec3c362,1744287590149832193,5,“撤”
4492.04200,1,25,8700107,1668436191,0,1ec3c362,1744287590149832192,5,哈哈哈曝炸头了
15.64000,1,25,16777215,1668436822,0,e16e201a,1744287590141443585,5,又来啦
6589.43000,1,25,16777215,1668433912,0,7b1b0ce0,1744287590141443584,5,6
4464.66700,1,25,8700107,1668436158,0,1ec3c362,1744287590065946113,5,笑死我了这个装扮
4196.31500,1,25,8700107,1668435813,0,1ec3c362,1744287590065946112,5,英式浪漫，虽然不怀好意
4834.94000,1,25,8700107,1668436777,0,1ec3c362,1744287590057557506,5,一百八十万变成了一百八十万两银子，一个字：“绝”
4262.95800,1,25,16777215,1668433733,0,cba86330,1744287590057557504,5,奸笑翻车
4745.36000,1,25,8700107,1668436530,0,1ec3c362,1744287589965282820,5,真特喵行，这戏还演的下去…
7745.47200,1,25,15138834,1668434156,0,45effe2b,1744287589965282819,5,百看不厌
4161.68700,1,25,16777215,1668434681,0,a87202e,1744287589965282818,5,...
2157.78600,1,25,16777215,1668433324,0,e907a2c2,1744287589965282816,5,借错人什么意思啊？
115.79000,1,25,16777215,1668431425,0,19cef207,1744287589596184064,5,来了
3996.51500,1,25,16777215,1668432067,0,ce18b6ee,1744287589554241024,5,大人。听说你只今未娶啊
5179.35800,1,25,16777215,1668431595,0,6dfdd1ab,1744287589344525824,5,乔峰
702.13300,1,25,16777215,1668431018,0,5c36f280,1744287589269028352,5,这个模仿者是我们平江的
2070.03600,1,25,16777215,1668433232,0,e907a2c2,1744287589260639744,5,为什么这个色调啊？
4942.95300,1,25,16777215,1668428478,0,b7d2e3c1,1744287589227085312,5,牛；麻子
3247.65600,1,25,16777215,1668429955,0,faed0502,1744287589218696704,5,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
19.13100,1,25,16777215,1668430913,0,1dc3e591,1744287589201919488,5,昨天我去了拍摄取景地，梅家大院
1668.55000,1,25,15138834,1668429793,0,b51c1867,1744287589185142272,5,王守义风评被害
1582.93600,1,25,15138834,1668427795,0,45effe2b,1744287589151587841,5,这里面全是黄四郎的人，只有六子一个真的人民
3992.39700,5,25,15138834,1668427593,0,eb2136ef,1744287589151587840,5,OK，这个是个狠人，下一个
3975.33000,5,25,15138834,1668427535,0,eb2136ef,1744287589143199232,5,OK，这个是受，下一个
16.63700,1,25,16777215,1668430865,0,1dc3e591,1744287589118033409,5,非战斗人员请撤离
5097.56500,1,25,16777215,1668428627,0,b7d2e3c1,1744287589118033408,5,牛牛牛牛牛牛牛牛牛牛牛牛牛牛
7776.50800,1,25,16777215,1668429139,0,1588d394,1744287589042535938,5,三十岁才看懂
3979.77500,5,25,15138834,1668427569,0,eb2136ef,1744287589042535937,5,OK，这个是个手艺人，下一个
4047.28700,1,25,16777215,1668427714,0,eb2136ef,1744287589042535936,5,以后看完我们的脸
4013.64200,5,25,15138834,1668427653,0,eb2136ef,1744287589034147329,5,OK这个是基，演讲结束
3967.10900,1,25,16777215,1668427492,0,eb2136ef,1744287589034147328,5,请开始你们的演讲
1547.61800,1,25,16777215,1668425901,0,8c51240,1744287575385882112,5,四川?袍哥会?
3055.19600,1,25,16777215,1668427080,0,1b08aa57,1744287575142612480,5,哈哈哈哈哈哈哈
4075.15000,1,25,16777215,1668425202,0,dc43377a,1744287574639296000,5,哈哈哈哈哈
7724.57500,1,25,16777215,1668425013,0,a7e9cc5,1744287574396026368,5,22.11.14
4141.57500,1,25,16777215,1668424904,0,44eb5cc4,1744287573406170624,5,哈哈哈 八岁
275.35100,1,25,16777215,1668425284,0,a9300508,1744287573154512384,5,火锅会不会好烫
798.04000,1,25,16777215,1668415762,0,622197c9,1744287572911242752,5,名场面
4072.60200,5,25,16777215,1668423109,0,f623588a,1744287572407926272,5,拔随
2512.37200,1,25,16777215,1668416946,0,2d302b0,1744287572156268032,5,马奇诺碉楼
19.19600,1,25,16777215,1668415088,0,d3f38105,1744287571912998400,5,看多少遍都超喜欢的一部电影哈哈哈哈哈哈
458.41100,1,25,16777215,1668411176,0,383c6e66,1744287571661340160,5,恩爱——
4774.29800,1,25,16777215,1668424757,0,cb3ca467,1744287571409681920,5,翻译翻译
7736.05800,1,25,16777215,1668419573,0,4ed58488,1744287571166412288,5,22.11.14
7816.93000,1,25,16777215,1668409558,0,8eb3160f,1744287570671484416,5,敲鼓的都是日本人
7130.01500,1,25,16777215,1668410714,0,f763d782,1744287570419826176,5,大势面前挡不住的
7815.83300,1,25,16777215,1668409509,0,8eb3160f,1744287570168167936,5,（陕西）
6846.44400,1,25,16777215,1668413455,0,a9e81d7f,1744287569924898304,5,人只会相信他所看到的 这就是所谓的人性
6106.28200,1,25,16777215,1668406056,0,8eb3160f,1744287569673240064,5,汉阳造
1760.13200,1,25,16777215,1668402810,0,3c86302a,1744287569421581824,5,看不下去了
3639.23200,1,25,41194,1668397970,0,7622fb8f,1744287569178312192,5,开门 社区送温暖
5751.19000,1,25,16777215,1668406471,0,359561aa,1744287568935042560,5,往前一下呗 宝宝
7263.21900,1,25,16777215,1668410244,0,375203e6,1744287568683384320,5,他最开始在kmt里混的也不差的
3249.88600,5,25,38979,1668405096,0,82b62760,1744287568431726080,5,忍耐。。。
3187.60000,1,25,16777215,1668395492,0,432deb4f,1744287567936798208,5,全文背诵
5969.61200,1,25,16777215,1668405819,0,8eb3160f,1744287567693528576,5,春田步枪
6903.21400,1,25,16777215,1668406187,0,4f4b41ca,1744287567441870336,5,姜不信群众，但他信任群众
7241.06300,5,25,13369971,1668398154,0,5f6fc0c8,1744287566946942464,5,真兄弟
414.35600,1,25,16777215,1668391158,0,a063049,1744287566695284224,5,就看一眼 就会融化
5700.93600,5,25,16777215,1668399532,0,286e4022,1744287566452014592,5,了解你的捍卫者
4134.30900,1,25,16777215,1668386699,0,3c926078,1744287566200356352,5,这哪是山西话
3620.29800,1,25,41194,1668397934,0,7622fb8f,1744287565948698112,5,我举个手
5189.73300,5,25,16777215,1668395050,0,be540deb,1744287565697039872,5,转运体
3567.41700,1,25,16777215,1668383171,0,6cb07964,1744287565562822144,5,七弟再见
3422.17500,5,25,16707842,1668367082,0,e35d278,1744287564950453760,5,持续输出的发泽
3344.57500,5,25,15138834,1668366939,0,e35d278,1744287564816236033,5,！！呱！！
3166.82000,1,25,16777215,1668366668,0,e35d278,1744287564816236032,5,●       录       制       中
6663.41100,1,25,16777215,1668364304,0,9b9d6fac,1744287564782681600,5,要是黄四郎下去把枪收了呢 不是玩砸了
3220.53200,1,25,16777215,1668360315,0,47e5035,1744287564740738560,5,哈哈哈哈哈哈哈哈哈哈哈哈
7704.94400,1,25,16777215,1668358101,0,e9e72a51,1744287564707184128,5,或许，我的硕士毕业论文写的最让我满意的一句话“雄关漫道真如铁，而今迈步从头越”
560.18600,5,25,15138834,1668357625,0,5438640c,1744287564623298052,5,击鼓的真的是专门请的日本演员
799.22100,1,25,16777215,1668357683,0,b9ea8d1,1744287564623298051,5,你看他和肖主任一样
6875.97400,5,25,15138834,1668354473,0,540288ee,1744287564623298050,5,就打徳！就～打～德！！！
7013.83100,1,25,16777215,1668355419,0,2ccab3b3,1744287564623298048,5,姜文他爸
4897.18900,1,25,16777215,1668354255,0,707961e5,1744287564388417024,5,二哥死的时候，师爷说了句，终于掉下来了
825.28100,1,25,16777215,1668352380,0,707961e5,1744287564312919552,5,猫叫细节
7838.89400,1,25,16777215,1668352345,0,d28e48aa,1744287564229033472,5,配音演员陈凯歌
7685.72900,1,25,16707842,1668351766,0,3cce25f1,1744287564178701824,5,马拉火车是讽刺
446.66300,1,25,16777215,1668350486,0,dde73467,1744287564153536000,5,《暗花》是《暗花》。那部电影说实话，我不喜欢。
7611.02400,1,25,16777215,1668346549,0,20f1d901,1744287564103204352,5,伟人注定是孤独的
417.22900,1,25,16777215,1668350146,0,dde73467,1744287564078038528,5,这电影儿，好看不？看一眼？
3844.76100,1,25,16777215,1668346371,0,644127c0,1744287564027706880,5,噫~~~~~
7699.38100,1,25,16777215,1668343899,0,eba23cfb,1744287563985763841,5,星星之火，可以燎原。
4002.53000,5,25,16707842,1668344453,0,5bd2c0ff,1744287563985763840,5,《单》
2336.86300,1,25,16777215,1668345213,0,6591256,1744287563910266369,5,离间吗这是
1429.53100,1,25,16777215,1668344363,0,f7d1741d,1744287563910266368,5,淹死在钱堆里
44.55900,1,25,16777215,1668340332,0,ccca521a,1744287563876711936,5,你们都死了
3998.76800,1,25,16777215,1668344403,0,88acf45b,1744287563834768898,5,自保叫门八
7585.24100,1,25,16777215,1668344351,0,4dacfb5f,1744287563834768897,5,斗争后要开始过日子了
1513.89700,1,25,15138834,1668338449,0,5bd2c0ff,1744287563801214464,5,松坡将军息怒，我这就宰了这群不长眼的东西
490.67900,1,25,16777215,1668350727,0,dde73467,1744287563792825856,5,这山，挺巍峨啊。
7076.97700,1,25,16777215,1668345194,0,6be42f13,1744287563708939780,5,哈哈哈哈哈
5556.42500,1,25,16777215,1668344140,0,31b72166,1744287563708939778,5,哈哈哈哈哈哈哈
7705.42900,1,25,16777215,1668338293,0,c9eafb49,1744287563708939777,5,历史不会重演，但会很相似，当藏器于身，以待天时
27.90100,1,25,16777215,1668338798,0,c7bd71a8,1744287563708939776,5,爱达达
223.10600,1,25,16777215,1668337124,0,61919245,1744287554498248192,5,射中全靠信仰
1351.19100,1,25,16777215,1668334596,0,eefee245,1744287554246589952,5,蔡锷将军的手枪队队长吧
425.49400,1,25,16777215,1668334407,0,c9ffee14,1744287553994931712,5,看不懂啊
4658.21900,5,25,15138834,1668332210,0,7bbf5d91,1744287553751662080,5,前方含妈量极高
6586.60300,1,25,16777215,1668331872,0,3828eb4e,1744287553500003840,5,牧之：6
1015.81300,1,25,16777215,1668337649,0,a6040309,1744287553256734208,5,山里跪着什么鬼啊啊哈哈哈哈哈哈哈
3330.10800,1,25,16777215,1668331663,0,71eab60a,1744287553005075968,5,把人全扫了一遍
3232.11300,1,25,16777215,1668337389,0,9801606c,1744287552753417728,5,哈哈哈哈哈哈哈哈哈哈哈哈
7738.38900,1,25,16777215,1668334667,0,1dfe856d,1744287552510148096,5,每一个细节都是艺术
815.38000,1,25,16777215,1668323183,0,a0abf800,1744287552258489856,5,666
7660.81900,1,25,16777215,1668335653,0,51aa75f4,1744287552015220224,5,人民
4071.51200,1,25,16777215,1668330321,0,7fdf47f7,1744287551763561984,5,这TM八岁
4896.28000,1,25,16777215,1668322519,0,d310e6ea,1744287551520292352,5,张麻子是信任老汤的，之前去黄府都是吹哨，现在让汤旁听
